method,t,n,,ef,xx,vv,ee,q,condV,condE,time,ErrX,ErrV,ErrE
clssopt,0.1,2,0.9999,17,53,13,5,10.922014,204.303745,2.63128,6.30869e-05,0.00602971,0.000668705
sopt,0.1,2,0.9999,17,53,13,5,6.804622,70.484584,2.42705,2.43491e-05,0.00401028,0.000356767
clssopt,0.1,2,0.9999,17,53,13,10,8.830968,93.507205,2.76382,3.95004e-05,0.0050757,0.000419137
sopt,0.1,2,0.9999,17,53,13,10,7.253341,40.447698,2.60783,2.93717e-05,0.00358839,0.000352825
clssopt,0.1,2,0.9999,17,53,13,15,6.535160,79.277131,2.9503,2.8595e-05,0.00496074,0.000295248
sopt,0.1,2,0.9999,17,53,13,15,6.763977,31.658402,2.92189,2.33824e-05,0.00396515,0.000304451
clssopt,0.1,2,0.9999,17,53,13,20,6.109362,49.659645,3.30362,2.48419e-05,0.00448132,0.000300596
sopt,0.1,2,0.9999,17,53,13,20,7.542360,32.808676,2.92842,2.35843e-05,0.0036341,0.000267613
clssopt,0.1,2,0.9999,17,53,13,25,5.984048,63.307223,3.30627,2.33638e-05,0.0042143,0.000304062
sopt,0.1,2,0.9999,17,53,13,25,6.843293,25.422884,2.9926,2.76687e-05,0.00382568,0.000317606
clssopt,0.1,2,0.9999,17,53,13,30,6.409194,43.326798,5.8788,2.49579e-05,0.00401584,0.000317854
sopt,0.1,2,0.9999,17,53,13,30,5.805836,18.214996,3.09848,2.54904e-05,0.00358676,0.000298698
clssopt,0.1,2,0.9999,17,53,13,35,4.986368,49.124850,3.93532,2.38921e-05,0.00360409,0.000303158
sopt,0.1,2,0.9999,17,53,13,35,4.804451,19.573760,3.2297,2.48852e-05,0.00307204,0.000327881
clssopt,0.1,2,0.9999,17,53,13,40,3.960313,37.664997,3.65349,2.34888e-05,0.00381095,0.000303589
sopt,0.1,2,0.9999,17,53,13,40,5.018469,19.717975,3.31182,2.37311e-05,0.00300736,0.000355866
clssopt,0.1,2,0.9999,17,53,13,45,4.591223,35.660995,4.00551,2.48633e-05,0.00392442,0.000319908
sopt,0.1,2,0.9999,17,53,13,45,5.259551,18.077609,3.38446,2.408e-05,0.0030071,0.000363797
clssopt,0.1,2,0.9999,17,53,13,50,4.620328,36.913658,4.69211,2.31878e-05,0.00388885,0.000303386
sopt,0.1,2,0.9999,17,53,13,50,5.088851,15.692825,3.4652,2.35311e-05,0.00299304,0.000355177
clssopt,0.1,2,0.9999,17,53,13,55,4.886440,29.987041,3.69787,2.35441e-05,0.0039099,0.000307416
sopt,0.1,2,0.9999,17,53,13,55,4.889674,14.637972,3.41537,2.3243e-05,0.00304845,0.000368759
clssopt,0.1,2,0.9999,17,53,13,60,4.551876,31.471283,3.70358,2.29602e-05,0.00390879,0.000304092
sopt,0.1,2,0.9999,17,53,13,60,4.835314,13.576540,4.7082,2.30438e-05,0.00309645,0.000369787
clssopt,0.1,2,0.9999,17,53,13,65,4.446153,32.373281,3.72318,2.30078e-05,0.00394599,0.000304579
sopt,0.1,2,0.9999,17,53,13,65,5.563779,15.042630,3.45386,2.25827e-05,0.00311436,0.000356545
clssopt,0.1,2,0.9999,17,53,13,70,4.699990,35.835814,3.70535,2.24828e-05,0.0038137,0.000307368
sopt,0.1,2,0.9999,17,53,13,70,5.055129,16.315122,3.53376,2.33508e-05,0.00321278,0.000345821
clssopt,0.1,2,0.9999,17,53,13,75,4.852358,28.687428,3.92858,2.29714e-05,0.00387963,0.000308756
sopt,0.1,2,0.9999,17,53,13,75,4.465691,15.038569,4.02384,2.34291e-05,0.00322228,0.000330495
clssopt,0.1,2,0.9999,17,53,13,80,4.930909,34.906411,3.95035,2.43737e-05,0.00412166,0.000325215
sopt,0.1,2,0.9999,17,53,13,80,4.713361,16.504911,3.86149,2.30286e-05,0.00320191,0.000330093
clssopt,0.1,2,0.9999,17,53,13,85,4.571157,26.565671,11.2969,2.39432e-05,0.00394232,0.000318975
sopt,0.1,2,0.9999,17,53,13,85,4.944853,16.280710,4.09539,2.27028e-05,0.00317571,0.000335713
clssopt,0.1,2,0.9999,17,53,13,90,4.380605,24.192964,4.06474,2.39328e-05,0.00376559,0.000322386
sopt,0.1,2,0.9999,17,53,13,90,4.426553,14.116253,4.08513,2.30949e-05,0.00321652,0.00033604
clssopt,0.1,2,0.9999,17,53,13,95,4.564070,25.642470,4.11817,2.38403e-05,0.0037327,0.000319339
sopt,0.1,2,0.9999,17,53,13,95,5.648111,13.723948,4.16606,2.31581e-05,0.00317968,0.000333244
clssopt,0.1,2,0.9999,17,53,13,100,4.508740,26.353059,4.46241,2.43441e-05,0.00377933,0.000327921
sopt,0.1,2,0.9999,17,53,13,100,4.307470,13.154773,4.19724,2.32833e-05,0.00322566,0.000334744
clssopt,0.1,2,0.9999,17,53,13,105,4.690839,30.145701,4.56558,2.41947e-05,0.00385902,0.000323057
sopt,0.1,2,0.9999,17,53,13,105,5.560276,14.040188,26.0573,2.32399e-05,0.00320893,0.000335077
clssopt,0.1,2,0.9999,17,53,13,110,4.988368,25.145183,4.74574,2.42898e-05,0.00386236,0.000324596
sopt,0.1,2,0.9999,17,53,13,110,5.612694,16.270272,4.60223,2.33783e-05,0.0032031,0.000334727
clssopt,0.1,2,0.9999,17,53,13,115,4.399465,24.882535,5.03191,2.43391e-05,0.00376719,0.000324377
sopt,0.1,2,0.9999,17,53,13,115,5.655213,13.319727,4.77758,2.33063e-05,0.00321245,0.000331985
clssopt,0.1,2,0.9999,17,53,13,120,4.216993,22.569818,5.57709,2.51214e-05,0.00388853,0.000334056
sopt,0.1,2,0.9999,17,53,13,120,5.654163,14.470560,4.8523,2.28136e-05,0.00305616,0.000335497
clsqdeim,0.1,2,0.9999,17,53,13,5,2.919143,82.862610,4.70964,3.59698e-05,0.00429647,0.000510948
qdeim,0.1,2,0.9999,17,53,13,5,3.111382,62.854969,4.32082,2.44446e-05,0.0040673,0.000356444
clsqdeim,0.1,2,0.9999,17,53,13,10,2.919143,85.082494,5.7002,3.60187e-05,0.00430903,0.000511307
qdeim,0.1,2,0.9999,17,53,13,10,3.111382,46.279271,4.40977,2.44506e-05,0.00407138,0.00035645
clsqdeim,0.1,2,0.9999,17,53,13,15,2.919143,73.168658,4.72451,3.60182e-05,0.00430891,0.00051128
qdeim,0.1,2,0.9999,17,53,13,15,3.111382,29.381710,5.53703,2.44535e-05,0.00407341,0.000356458
clsqdeim,0.1,2,0.9999,17,53,13,20,2.919143,40.212994,4.83492,3.6022e-05,0.00430871,0.00051135
qdeim,0.1,2,0.9999,17,53,13,20,3.111382,26.045227,4.40806,2.44535e-05,0.00407343,0.000356458
clsqdeim,0.1,2,0.9999,17,53,13,25,2.919143,41.564688,5.26432,3.6021e-05,0.00430879,0.000511338
qdeim,0.1,2,0.9999,17,53,13,25,3.111382,22.647795,4.40668,2.44747e-05,0.00406363,0.000356505
clsqdeim,0.1,2,0.9999,17,53,13,30,2.919143,40.086887,4.84249,3.59591e-05,0.00429501,0.000510808
qdeim,0.1,2,0.9999,17,53,13,30,3.111382,22.359189,7.46428,2.44845e-05,0.00406239,0.000356467
clsqdeim,0.1,2,0.9999,17,53,13,35,2.919143,45.112447,4.88284,3.59585e-05,0.00429497,0.000510805
qdeim,0.1,2,0.9999,17,53,13,35,3.111382,19.104808,4.34139,2.44847e-05,0.00407748,0.000356415
clsqdeim,0.1,2,0.9999,17,53,13,40,2.919143,28.055469,4.99154,3.59582e-05,0.00429496,0.000510802
qdeim,0.1,2,0.9999,17,53,13,40,3.111382,15.834027,4.40754,2.45057e-05,0.00406839,0.000356455
clsqdeim,0.1,2,0.9999,17,53,13,45,2.919143,38.697805,4.87355,3.59571e-05,0.00429453,0.000510825
qdeim,0.1,2,0.9999,17,53,13,45,3.111382,13.690244,4.38924,2.44845e-05,0.00407563,0.000356467
clsqdeim,0.1,2,0.9999,17,53,13,50,2.919143,30.878402,6.20648,3.59516e-05,0.00429468,0.000510787
qdeim,0.1,2,0.9999,17,53,13,50,3.111382,15.352737,4.34589,2.44984e-05,0.00406187,0.000356492
clsqdeim,0.1,2,0.9999,17,53,13,55,2.919143,29.006156,4.90522,3.59484e-05,0.00429476,0.000510764
qdeim,0.1,2,0.9999,17,53,13,55,3.111382,18.180334,4.51102,2.45385e-05,0.00404861,0.000356704
clsqdeim,0.1,2,0.9999,17,53,13,60,2.919143,29.566368,4.80116,3.59445e-05,0.00429474,0.000510725
qdeim,0.1,2,0.9999,17,53,13,60,3.111382,18.922742,4.37731,2.45367e-05,0.00404671,0.000356706
clsqdeim,0.1,2,0.9999,17,53,13,65,2.919143,23.797552,4.71978,3.59451e-05,0.00429484,0.000510722
qdeim,0.1,2,0.9999,17,53,13,65,3.111382,21.986773,4.39055,2.4534e-05,0.0040462,0.000356701
clsqdeim,0.1,2,0.9999,17,53,13,70,2.919143,20.574609,4.73757,3.5945e-05,0.00429484,0.000510717
qdeim,0.1,2,0.9999,17,53,13,70,3.111382,20.327067,4.42082,2.45317e-05,0.00404517,0.000356701
clsqdeim,0.1,2,0.9999,17,53,13,75,2.919143,24.539252,4.88299,3.59169e-05,0.00429389,0.000510428
qdeim,0.1,2,0.9999,17,53,13,75,3.111382,17.397879,4.42948,2.45326e-05,0.0040453,0.000356704
clsqdeim,0.1,2,0.9999,17,53,13,80,2.919143,28.114445,4.87296,3.59153e-05,0.00429149,0.000510345
qdeim,0.1,2,0.9999,17,53,13,80,3.111382,20.936119,6.3016,2.45321e-05,0.0040446,0.000356702
clsqdeim,0.1,2,0.9999,17,53,13,85,2.919143,27.434238,4.89556,3.59203e-05,0.00429054,0.000510345
qdeim,0.1,2,0.9999,17,53,13,85,3.111382,17.343993,4.33206,2.45328e-05,0.00404414,0.000356698
clsqdeim,0.1,2,0.9999,17,53,13,90,2.919143,23.854888,4.85909,3.59205e-05,0.00429008,0.000510354
qdeim,0.1,2,0.9999,17,53,13,90,3.111382,17.516548,4.39412,2.45329e-05,0.00404421,0.000356698
clsqdeim,0.1,2,0.9999,17,53,13,95,2.919143,26.724286,4.97304,3.58864e-05,0.00429257,0.000509578
qdeim,0.1,2,0.9999,17,53,13,95,3.111382,16.081303,4.46191,2.45333e-05,0.00404425,0.000356698
clsqdeim,0.1,2,0.9999,17,53,13,100,2.919143,24.892460,4.89452,3.59138e-05,0.00429058,0.000510095
qdeim,0.1,2,0.9999,17,53,13,100,3.111382,16.774774,4.32838,2.45331e-05,0.00404418,0.000356707
clsqdeim,0.1,2,0.9999,17,53,13,105,2.919143,26.192727,4.86451,3.5896e-05,0.00429164,0.000509741
qdeim,0.1,2,0.9999,17,53,13,105,3.111382,16.247429,9.22282,2.45349e-05,0.00404566,0.00035668
clsqdeim,0.1,2,0.9999,17,53,13,110,2.919143,26.439654,4.8731,3.59007e-05,0.00429195,0.000509778
qdeim,0.1,2,0.9999,17,53,13,110,3.111382,15.116380,4.44886,2.45349e-05,0.00404566,0.000356681
clsqdeim,0.1,2,0.9999,17,53,13,115,2.919143,23.248618,4.81901,3.59369e-05,0.00428947,0.000510598
qdeim,0.1,2,0.9999,17,53,13,115,3.111382,16.048534,4.4037,2.45314e-05,0.00404442,0.000356695
clsqdeim,0.1,2,0.9999,17,53,13,120,2.919143,25.113069,4.7201,3.59387e-05,0.00428926,0.000510601
qdeim,0.1,2,0.9999,17,53,13,120,3.111382,13.634799,4.3771,2.4532e-05,0.00404556,0.000356679
clssopt,0.1,3,0.99999,17,86,23,5,15.459678,141.151413,3.45536,3.1951e-05,0.00473158,0.000633952
sopt,0.1,3,0.99999,17,86,23,5,24.335560,125.113642,3.59398,3.42909e-05,0.00457403,0.000652638
clssopt,0.1,3,0.99999,17,86,23,10,17.205447,125.631171,3.72096,1.90039e-05,0.00246979,0.00088729
sopt,0.1,3,0.99999,17,86,23,10,14.907197,57.742283,3.97642,3.09093e-05,0.00484272,0.000609057
clssopt,0.1,3,0.99999,17,86,23,15,13.536810,74.023978,3.89621,3.13923e-05,0.00432579,0.000629224
sopt,0.1,3,0.99999,17,86,23,15,19.865712,44.670385,3.9901,2.91657e-05,0.0046545,0.000586712
clssopt,0.1,3,0.99999,17,86,23,20,16.077215,79.503795,3.90557,2.84395e-05,0.00387047,0.000551091
sopt,0.1,3,0.99999,17,86,23,20,14.482524,43.918337,3.99702,3.06454e-05,0.0048717,0.000617537
clssopt,0.1,3,0.99999,17,86,23,25,11.167161,74.269514,3.99268,2.78246e-05,0.00417666,0.000556858
sopt,0.1,3,0.99999,17,86,23,25,10.128539,40.228882,4.16966,3.06384e-05,0.00502251,0.000621457
clssopt,0.1,3,0.99999,17,86,23,30,11.118766,52.039366,4.10056,2.49713e-05,0.00407177,0.000559507
sopt,0.1,3,0.99999,17,86,23,30,11.141459,35.159813,4.10373,2.16356e-05,0.00176567,0.000905476
clssopt,0.1,3,0.99999,17,86,23,35,10.391842,50.764370,4.12054,2.38333e-05,0.00400541,0.000545545
sopt,0.1,3,0.99999,17,86,23,35,10.371682,29.500130,6.19926,2.10403e-05,0.00176145,0.00084802
clssopt,0.1,3,0.99999,17,86,23,40,8.192284,42.183563,4.32289,2.26266e-05,0.00406467,0.000535896
sopt,0.1,3,0.99999,17,86,23,40,9.296544,24.039035,4.30515,2.07546e-05,0.0025932,0.000767577
clssopt,0.1,3,0.99999,17,86,23,45,8.171623,42.914263,4.26546,2.17418e-05,0.00368534,0.000535524
sopt,0.1,3,0.99999,17,86,23,45,10.701946,24.465448,4.38064,2.2927e-05,0.00246394,0.000842421
clssopt,0.1,3,0.99999,17,86,23,50,7.563691,40.088157,4.50272,2.11818e-05,0.0036195,0.000535145
sopt,0.1,3,0.99999,17,86,23,50,9.038223,25.926330,7.17382,2.04402e-05,0.00319711,0.000878179
clssopt,0.1,3,0.99999,17,86,23,55,7.921767,43.996246,4.45185,1.50794e-05,0.00212343,0.000500825
sopt,0.1,3,0.99999,17,86,23,55,9.794100,20.566582,4.37938,2.06584e-05,0.00227478,0.000912239
clssopt,0.1,3,0.99999,17,86,23,60,6.884837,130.808473,4.0182,2.42436e-05,0.00406331,0.000826212
sopt,0.1,3,0.99999,17,86,23,60,8.383692,19.788580,6.40878,2.19205e-05,0.00258919,0.000796922
